path,phase1_dataset_label,authoritative_dataset_id,validity_status,reason,reusable_for_code_audit,reusable_for_biological_claim,required_action
revision_results/01_size_resolution/rare_subsampling/D11/MK-E-prog/abundance_0.01_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/MK-E-prog/abundance_0.01_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/E1_D11_rare_NK_abundance_0.002_broad_seed0_v1-d4870a22f170.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.002_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/E1_D11_rare_NK_abundance_0.005_broad_seed0_v1-ec4b3e7500f4.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.005_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/E1_D11_rare_NK_abundance_0.01_broad_seed0_v1-955fd766555f.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/NK/abundance_0.01_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/E1_D11_rare_Normoblast_abundance_0.002_broad_seed0_v1-8c59a630f58b.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.002_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/E1_D11_rare_Normoblast_abundance_0.005_broad_seed0_v1-b79351b9cdfe.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/preprocessed_shapes.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/randomness.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/resource_preflight.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/stage_profile.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/subset_provenance.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Normoblast/abundance_0.005_broad_seed0/training_history.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/E1_D11_rare_Plasma-cell_abundance_0.002_broad_seed0_v1-a545c71ddf2d.done.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/cell_assignments.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/data_fingerprints.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/embedding_layout.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/legacy_runtime_summary.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/metacell_output_scale.json,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/metacell_size_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/metacell_size_summary.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/modality_block_contribution.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
revision_results/01_size_resolution/rare_subsampling/D11/Plasma-cell/abundance_0.002_broad_seed0/per_type_metrics_long.csv,D11,D11,INVALID_FOR_MANUSCRIPT_DATASET_ID,Phase 1 registry used a dataset with conflicting accession/shape.,false,false,Retain for provenance; exclude from Phase 2 biological summaries and manuscript claims.
